fb_internal_id,fb_published_date,fb_title,fb_link,fb_description,likes,shares,comments,consumptions
301552756599088_1246065982147756,2017-01-13 22:00:00+01,Las heridas de nuestro pasado emocional,http://lamenteesmaravillosa.com/las-heridas-pasado-emocional/,"Siempre es preciso saber cuándo se acaba una etapa de la vida. Si insistes en permanecer en ella más allá del tiempo necesario, pierdes la alegría y el sentido del resto. Cerrando círculos, o cerrando puertas, o cerrando capítulos, como quieras llamarlo.",2348,1554,26,11664
301552756599088_1245673082187046,2017-01-13 23:59:00+01,"No existe la casualidad, existe la sincronicidad - La mente es maravillosa",https://lamenteesmaravillosa.com/no-existe-la-casualidad-existe-la-sincronicidad/,"Hay situaciones, personas o informaciones que aparecen justo en el momento que los necesitamos fruto de la sincronicidad, no de la casualidad.",5220,3631,91,31909
301552756599088_1245716938849327,2017-01-14 02:00:00+01,5 cosas que los hijos jamás olvidan de sus padres - La Mente es Maravillosa,https://lamenteesmaravillosa.com/5-cosas-los-hijos-jamas-olvidan-padres/,La crianza de los hijos deja una huella profunda en la vida de ellos. Hay actitudes que quedan marcadas para siempre durante la infancia.,8798,11373,137,128826
301552756599088_1246544885433199,2017-01-14 14:30:00+01,El trabajo nocturno me está quitando la vida - La Mente es Maravillosa,https://lamenteesmaravillosa.com/trabajo-nocturno-quitando-vida/,¿Sabes que el trabajo nocturno te está quitando años de vida? Descubre cuál es el motivo según los estudios y las posibilidades para solucionarlo,487,317,25,4265
301552756599088_1246545982099756,2017-01-14 16:30:00+01,¿Es la anorexia masculina diferente de la femenina? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/la-anorexia-masculina-diferente-la-femenina/,La anorexia masculina presenta algunas diferencias con respecto a la femenina que explicarían su falta de visibilidad en la sociedad.,133,53,0,1840
301552756599088_1246546215433066,2017-01-14 18:30:00+01,Quien no ha enfrentado la adversidad no conoce su propia fuerza - La Mente es Maravillosa,https://lamenteesmaravillosa.com/quien-no-ha-enfrentado-la-adversidad-no-conoce-fuerza/,Detrás de cada situación de adversidad hay una reacción de lucha. Es en esa lucha donde se produce un aprendizaje y un crecimiento personal inigualable.,3166,1707,30,6277
301552756599088_1246547475432940,2017-01-14 20:30:00+01,La ciencia permitió que mi perro colorease mi mundo - La Mente es Maravillosa,https://lamenteesmaravillosa.com/ciencia-mi-perro-colorease-mundo/,Mi perro logró que mi mundo fuera más feliz y colorido y hasta la ciencia da la razón en ello y lo comprobamos en este artículo,900,335,25,2177
301552756599088_1246548655432822,2017-01-14 22:03:46+01,3 sencillos trucos para que los niños nos hagan caso,https://lamenteesmaravillosa.com/3-sencillos-trucos-para-que-los-ninos-nos-hagan-caso/,"La mayoría de los niños tieneden a la dispersión y por eso cuesta que nos atiendan cuando les hablamos. Así, te damos algunos trucos para que te escuchen.",1413,1472,40,26693
301552756599088_1246544452099909,2017-01-14 23:59:00+01,"Enamorarse es amar las coincidencias, y amar es enamorarse de las diferencias",https://lamenteesmaravillosa.com/enamorarse-amar-las-coincidencias-amar-enamorarse-las-diferencias/,"Digamos que allí donde amamos y donde nos aman está el lugar más bonito del mundo. Porque ahí residirá la ternura, las melodías, la confianza, la sinceridad, el valor, el tú y yo, el mañana y siempre y el soy feliz si tú lo eres. En definitiva, que donde hay amor, el corazón escucha su música favori...",6091,3442,53,14810
301552756599088_1246965568724464,2017-01-15 02:00:00+01,Cuando la educación hace daño: madres tóxicas,http://lamenteesmaravillosa.com/cuando-la-educacion-hace-dano-madres-toxicas/,"Las madres tóxicas atacan nuestra autoestima y nuestro crecimiento personal, a través de miedos inculcados y un amor aparente, que fomenta la infelicidad.",5313,8067,175,83396
301552756599088_1247459942008360,2017-01-15 14:30:01+01,¿Conoces los beneficios de la terapia asistida con animales?,https://lamenteesmaravillosa.com/3-grandes-beneficios-de-la-terapia-asistida-con-animales/,La terapia asistida con animales es una forma de trabajo que cada vez gana más partidarios por sus resultados y por el enriquecimiento global que produce.,551,240,7,1496
301552756599088_1247460508674970,2017-01-15 16:30:02+01,¿Conoces la teoría de las ventanas rotas? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/la-teoria-las-ventanas-rotas/,Según la teoría de las ventanas rotas en una situación en la que no hay normas es más probable que se produzcan conductas de vandalismo.,439,306,6,5595
301552756599088_1247461088674912,2017-01-15 18:30:37+01,Viajar te hace más creativo y mejor persona - La Mente es Maravillosa,https://lamenteesmaravillosa.com/viajar-te-mas-creativo-mejor-persona/,"Viajar implica poner en juego la creatividad, la comprensión y la capacidad de adaptación. Por eso, durante un viaje cambias y te haces mejor persona.",6773,3403,126,9980
301552756599088_1247461515341536,2017-01-15 20:30:01+01,"Te amaré en silencio": un lugar donde las palabras no son necesarias - La Mente es Maravillosa,https://lamenteesmaravillosa.com/te-amare-silencio-lugar-donde-las-palabras-no-necesarias/,"Miradas y caricias, más que palabras es lo que necesitamos para saber que lo que otra persona siente por nosotros es real.",1992,753,30,8914
301552756599088_1247814055306282,2017-01-15 22:00:01+01,Que te importe quien te aporte - La Mente es Maravillosa,http://lamenteesmaravillosa.com/que-te-importe-quien-te-aporte/,"Desactiva la influencia de todos aquellos que te traen sombras, egoísmos e infelicidad. Que te importe quien te aporte, y quien haga fuerte tu corazón.",12876,9988,104,34473
301552756599088_1247458985341789,2017-01-15 23:59:01+01,"En el amor, ofrece alas para volar y raíces para crecer",https://lamenteesmaravillosa.com/en-el-amor-quiero-alas-para-volar-y-raices-para-crecer/,Crecer en el amor implica estar libre de apegos tóxicos y vivir el aquí y ahora con intensidad y plenitud desde el respeto.,3251,1350,18,7235
301552756599088_1247462875341400,2017-01-16 02:00:00+01,Aumentar la tolerancia a la infidelidad ¿salvaría a las parejas? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/aumentar-la-tolerancia-la-infidelidad-salvaria-las-parejas/,"Hay un fuerte prejuicio en torno a la infidelidad: se le condena, antes que tratar de entenderla. Más flexibilidad ayudaría a hacer parejas más estables.",534,254,71,13053
301552756599088_1248344578586563,2017-01-16 14:30:00+01,Descubre tus mejores habilidades utilizando la psicología positiva - La Mente es Maravillosa,https://lamenteesmaravillosa.com/mejores-habilidades-la-psicologia-positiva/,Usar la psicologia positiva puede ser un gran método en el camino hacia el conocmiento de nuestras mejores habiliades y fortalezas,767,341,2,3980
301552756599088_1248346185253069,2017-01-16 16:30:00+01,Técnicas de supervivencia para situaciones difíciles en terapia - La Mente es Maravillosa,https://lamenteesmaravillosa.com/tecnicas-supervivencia-situaciones-dificiles-terapia/,"A grandes males, remedios pequeños. Porque las ""técnicas de supervivencia"" en terapia nos pueden ayudar ante situaciones difíciles o imprevistas.",362,150,4,3165
301552756599088_1248454065242281,2017-01-16 18:30:00+01,"Respeta tu rítmo, respeta el ritmo de los demás",https://lamenteesmaravillosa.com/respeta-tu-ritmo-respeta-demas/,"No todos son conscientes de que cada uno de nosotros tenemos un ritmo, una música interior, un modo de ver y sentir las cosas.",5733,3892,40,16670
301552756599088_1248549535232734,2017-01-16 20:30:00+01,3 rasgos de las personas emocionalmente inteligentes - La Mente es Maravillosa,https://lamenteesmaravillosa.com/3-rasgos-las-personas-emocionalmente-inteligentes/,"Tres rasgos de las personas emocionalmente inteligentes son los siguientes: autoconocimiento, apertura al cambio y vocabulario emocionalmente amplio.",4119,2789,28,28959
301552756599088_1248654151888939,2017-01-16 21:57:23+01,"A nadie dejas de importarle de la noche a la mañana y, si eso sucede, es porque nunca le importaste de verdad",http://lamenteesmaravillosa.com/a-nadie-dejas-de-importarle-de-la-noche-a-la-manana-y-si-eso-sucede-es-porque-nunca-le-importaste-de-verdad/,"En el mismo instante en el que te das cuenta de que llevas tiempo sin importarle a esa persona, te percatas de que a quien te debes dedicar es a ti mismo. ",6826,3545,70,26096
301552756599088_1248569978564023,2017-01-16 23:59:00+01,"Aunque me decepcione mil veces, aún creo que hay gente buena - La Mente es Maravillosa",https://lamenteesmaravillosa.com/aunque-me-decepcione-mil-veces-aun-creo-gente-buena/,"La gente buena no solo nos da sonrisas y felicidad, sino que nos ofrece recuerdos que se transforman en lecciones de vida a través de nuestras emociones...",10917,6170,124,16170
301552756599088_1248568145230873,2017-01-17 02:00:00+01,El abc de la ansiedad - La Mente es Maravillosa,https://lamenteesmaravillosa.com/el-abc-de-la-ansiedad/,La ansiedad puede manifestarse de forma muy desagradable pero lo cierto es que existe para ayudarnos a sobrevivir. Te descomponemos a la ansiedad es sus tres partes para que la comprendas mejor y la afrontes con éxito.,1916,1489,25,16021
301552756599088_1249145521839802,2017-01-17 14:30:00+01,¿Qué amor es mejor? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/que-amor-es-mejor/,Te has preguntado alguna vez ¿qué amor es mejor? En este texto explicamos qué piensan los expertos sobre amor maduro y primer amor,462,182,7,5621
301552756599088_1249148865172801,2017-01-17 16:30:00+01,El síndrome de Cotard: cuando crees estar muerto,https://lamenteesmaravillosa.com/el-sindrome-de-cotard-cuando-crees-estar-muerto/,"El síndrome de Cotard, una enfermedad inusual cuyas personas que la padecen creen estar muerta. ¿Quieres saber cómo se siente vivir así?",200,129,18,5007
301552756599088_1249272938493727,2017-01-17 20:30:00+01,"Quién no sabe quererse, no sabrá quererte - La Mente es Maravillosa",https://lamenteesmaravillosa.com/quien-no-sabe-quererse-no-sabra-quererte/,"Es imposible ofrecer a los demás lo que a nosotros nos falta. La persona que no es capaz de quererse a si mima, no será capaz de saber querer a los demás.",4255,2334,39,9000
301552756599088_1249429831811371,2017-01-17 21:57:11+01,"Alike, un corto para reflexionar sobre cómo desaparece la creatividad de los niños - La Mente es Maravillosa",https://lamenteesmaravillosa.com/alike-un-corto-para-reflexionar-sobre-como-desaparece-la-creatividad-de-los-ninos/,"Alike es un corto sencillo, rápido y entrañable. En menos de 8 minutos nos muestra de manera gráfica y vivaz cómo desaparece la creatividad en la infancia.",7687,12191,101,44693
301552756599088_1249290935158594,2017-01-17 23:59:00+01,"Los perros nunca mueren, duermen junto a tu corazón",https://lamenteesmaravillosa.com/los-perros-nunca-mueren-duermen-junto-a-tu-corazon/,"Decir adiós a esa mascota es como perder un pedazo de vida, ésa que ellos la hicieron tan plena... Ellos que nos hacen ""humanos"" con su amor incondicional.",13978,9671,435,31209
301552756599088_1249274258493595,2017-01-18 02:00:00+01,5 virtudes de las mujeres sabias - La Mente es Maravillosa,https://lamenteesmaravillosa.com/5-virtudes-las-mujeres-sabias/,"Las mujeres sabias son aquellas que han logrado desarrollar una posición de amor propio, frente a sí mismas, a las demás mujeres y a la sociedad en general.",6182,5260,69,65687
301552756599088_1249971571757197,2017-01-18 14:30:00+01,"La soltería es mi realidad, para bien y para mal - La Mente es Maravillosa",https://lamenteesmaravillosa.com/la-solteria-realidad-bien-mal/,¿Sabes cómo puede afectar la soltería a tu vida? Descubre algunas ideas en este texto donde estudiamos los tipos de solteros que existen,1171,642,30,19866
301552756599088_1249987408422280,2017-01-18 16:30:00+01,A veces la mejor ayuda es dejar hacer - La Mente es Maravillosa,https://lamenteesmaravillosa.com/a-veces-la-mejor-ayuda-es-no-prestar-tanta-ayuda/,"Si queremos ayudar a alguien a que solvente un problema, la mejor ayuda para que desarrolle sus capacidades y aprenda a tolerar la frustración, es no prestarle tanta ayuda y como mucho, colaborar con su objetivo.",990,553,9,3380
301552756599088_1250099535077734,2017-01-18 18:30:00+01,Los cambios me mantienen unida a la vida,https://lamenteesmaravillosa.com/cambios-mantienen-unida-vida/,Tarde o temprano lo hacemos: nos damos cuenta de que la auténtica inteligencia está en saber adaptarse a los cambios con la cabeza bien alta.,6842,4766,60,16943
301552756599088_1250137561740598,2017-01-18 20:30:00+01,Nunca es tarde si el momento es bueno,https://lamenteesmaravillosa.com/nunca-es-tarde-si-el-momento-es-bueno/,"Parece cada vez más aceptado que el tiempo se construye momento a momento, acumulando experiencias que nos mecen y empujan por corrientes circunstanciales. El profesor de física y científico alemán Georg Lichtenberg llegó a decir que nada nos hace envejecer con más rapidez que el pensar incesantemen...",1612,853,6,3509
301552756599088_1250348725052815,2017-01-18 21:59:53+01,Decir adiós a quien no te necesita también es crecer - La Mente es Maravillosa,https://lamenteesmaravillosa.com/decir-adios-quien-no-te-necesita-tambien-crecer/,He aprendido que decir adiós es el arte de un sufrimiento que también nos enseña a crecer. Porque dejar ir es permitir que otras cosas lleguen...,7871,4077,75,19855
301552756599088_1250151438405877,2017-01-18 23:59:00+01,Lo que significa ser madre - La Mente Es Maravillosa,https://lamenteesmaravillosa.com/lo-significa-madre/,Ser madre significa tener una razón de ser para el resto de tu vida. Querer aprovechar y exprimir cada momento al máximo.,4319,3324,80,9866
301552756599088_1250121125075575,2017-01-19 02:00:00+01,"Mentiras, las piedras que más pesan en nuestra mochila (mitomanía)",https://lamenteesmaravillosa.com/sabes-que-es-la-mitomania/,El mitómano utiliza la mentira para proyectar una imagen que piensa que causara admiración. Una mitomanía que con el tiempo se vuelve en su contra.,1839,1275,52,8720
301552756599088_1250384201715934,2017-01-19 14:30:59+01,¿Sabes cómo ha trascendido el consumismo a las relaciones de pareja? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/sabes-ha-trascendido-consumismo-las-relaciones-pareja/,"Las relaciones de hoy en día han cambiado junto a la sociedad de consumo, convirtiéndonos en personas menos constantes y a arriesgar menos.",292,150,16,4076
